employee_id,age,gender,department,job_level,workload,overtime_hours,job_satisfaction,stress_level,sleep_quality,work_life_balance,burnout_risk
521,49,Female,Marketing,4,31,15,2,4,6,3,0
522,57,Male,Finance,1,66,23,5,1,9,2,1
523,58,Female,Operations,2,51,18,2,8,9,2,1
524,39,Male,Sales,4,46,20,4,5,6,1,1
525,28,Female,Operations,3,63,16,4,1,5,1,1
526,21,Female,Finance,2,62,28,4,2,3,4,1
527,42,Female,Operations,3,46,3,3,5,1,2,0
528,37,Female,Finance,1,68,17,2,9,4,1,1
529,27,Female,Finance,5,59,3,1,8,1,1,1
530,45,Male,Operations,1,63,20,4,8,1,3,1
531,24,Female,IT,2,48,2,2,9,6,1,0
532,56,Male,HR,3,28,29,1,2,5,1,0
533,26,Male,Marketing,3,62,21,2,7,7,2,1
534,51,Female,Sales,4,22,27,3,5,1,4,0
535,39,Male,HR,1,58,17,4,3,1,4,1
536,59,Female,Marketing,1,48,20,5,8,8,1,1
537,47,Male,Marketing,2,40,19,4,2,6,2,0
538,30,Male,Sales,3,54,4,4,4,8,4,0
539,46,Female,HR,2,67,28,3,5,6,4,1
540,39,Female,Sales,2,29,8,1,5,6,1,0
541,59,Female,Finance,3,42,21,4,4,7,4,1
542,23,Female,Sales,2,58,22,1,3,2,4,1
543,33,Male,Operations,3,44,29,1,3,3,3,1
544,48,Female,IT,2,43,26,3,5,4,2,1
545,40,Male,IT,5,39,23,4,6,1,1,1
546,48,Male,IT,2,34,14,3,1,9,1,0
547,28,Male,HR,2,40,8,3,4,9,3,0
548,59,Male,HR,5,61,13,5,6,4,1,1
549,21,Male,Finance,1,31,20,3,2,1,3,0
550,23,Male,Support,3,37,23,5,5,1,2,1
551,33,Female,IT,4,42,1,1,9,6,4,0
552,48,Male,Finance,5,60,25,1,3,2,4,1
553,45,Male,Support,1,48,24,2,3,1,2,1
554,53,Male,IT,2,60,17,2,9,2,1,1
555,58,Female,HR,1,55,12,1,3,7,2,1
556,26,Female,Support,5,24,27,4,4,4,4,0
557,52,Male,Operations,2,58,20,2,9,7,3,1
558,41,Female,Operations,1,45,15,3,4,7,3,0
559,36,Male,Operations,4,58,5,2,5,4,1,1
560,41,Female,Sales,3,30,15,1,2,2,4,0
561,31,Male,Operations,3,61,3,4,8,9,3,1
562,57,Female,Marketing,5,30,23,1,9,3,3,1
563,56,Female,IT,2,37,9,4,4,1,3,0
564,55,Female,Operations,2,31,18,2,3,8,1,0
565,39,Male,Support,3,35,10,3,4,4,4,0
566,40,Male,Marketing,1,46,28,3,7,9,2,1
567,38,Male,Marketing,2,55,4,1,1,8,3,0
568,34,Female,Marketing,4,36,17,4,2,7,2,0
569,35,Female,Finance,4,68,2,2,5,9,2,1
570,51,Male,Support,2,40,7,4,9,2,1,0
571,21,Female,Finance,2,56,10,4,6,4,1,1
572,23,Male,Marketing,3,50,20,4,3,5,2,1
573,36,Male,Sales,5,64,29,2,3,5,1,1
574,43,Male,Operations,3,54,18,4,7,1,2,1
575,31,Male,IT,5,46,20,3,3,9,3,0
576,32,Female,Support,4,42,24,1,3,9,4,1
577,30,Female,Sales,5,51,2,5,7,5,2,0
578,52,Female,HR,3,36,11,4,9,3,4,0
579,36,Male,Finance,2,30,14,3,9,8,2,0
580,28,Female,Operations,5,20,25,3,3,7,3,0
581,58,Male,Operations,3,47,22,1,8,5,1,1
582,32,Male,HR,4,37,23,1,1,1,2,1
583,44,Male,HR,5,68,15,5,8,7,1,1
584,48,Male,Support,4,60,4,5,2,1,3,1
585,28,Male,Operations,4,39,18,5,4,1,4,1
586,48,Male,HR,1,26,26,2,7,9,2,0
587,56,Female,Operations,5,56,5,2,6,6,2,0
588,46,Female,Sales,3,35,28,3,9,7,4,1
589,28,Female,Support,5,58,11,1,8,2,2,1
590,48,Female,HR,5,64,18,4,2,8,2,1
591,48,Male,Sales,4,64,8,1,4,7,4,1
592,57,Male,Sales,4,66,17,2,1,5,1,1
593,56,Female,HR,4,42,28,3,7,8,1,1
594,47,Female,Support,4,51,2,4,4,2,4,0
595,37,Female,Operations,3,68,22,5,8,6,3,1
596,29,Female,Marketing,2,36,29,5,2,4,4,1
597,53,Female,Operations,1,38,13,2,8,7,4,0
598,40,Female,IT,4,61,25,3,2,6,1,1
599,33,Female,HR,4,53,23,1,8,6,2,1
600,48,Female,Finance,1,33,20,2,1,5,3,0
601,49,Male,Support,4,22,4,1,2,5,2,0
602,33,Male,HR,2,58,4,4,5,2,2,1
603,55,Male,IT,5,44,3,1,1,7,3,0
604,26,Male,Sales,1,30,24,4,5,7,4,0
605,38,Female,Finance,3,68,21,3,5,8,4,1
606,25,Male,Finance,1,34,28,2,7,4,2,1
607,45,Female,Operations,2,38,27,1,2,9,2,0
608,22,Male,Marketing,3,62,15,3,2,3,3,1
609,30,Female,Operations,5,34,12,3,6,3,1,0
610,50,Female,Support,4,34,7,1,3,2,3,0
611,25,Male,Finance,1,57,23,5,8,7,3,1
612,53,Male,Finance,3,34,20,5,3,2,3,0
613,21,Female,Marketing,1,28,15,4,4,7,1,0
614,38,Female,Support,5,24,27,3,7,3,4,1
615,52,Female,HR,1,38,24,2,1,1,3,1
616,31,Male,Marketing,3,43,1,2,1,8,1,0
617,41,Male,Sales,2,48,29,3,9,8,2,1
618,46,Female,Operations,3,24,7,5,6,1,3,0
619,45,Male,HR,1,41,2,3,5,6,2,0
620,42,Female,Operations,5,32,22,4,2,4,2,0
621,47,Male,Marketing,4,69,28,3,2,5,1,1
622,33,Male,HR,4,68,8,1,7,8,2,1
623,53,Male,Marketing,5,66,29,5,6,8,2,1
624,54,Male,Sales,1,65,10,1,8,7,3,1
625,55,Male,IT,5,48,20,1,3,5,2,1
626,21,Female,Finance,1,35,26,3,3,6,3,1
627,41,Female,Support,3,55,23,3,5,8,2,1
628,26,Male,HR,2,36,19,2,4,5,4,0
629,48,Female,Finance,1,39,29,1,8,3,4,1
630,37,Female,IT,4,33,0,3,6,9,1,0
631,25,Male,HR,4,69,0,2,8,9,2,1
632,51,Female,Finance,2,25,21,1,7,1,1,0
633,25,Male,Finance,1,41,7,2,2,7,3,0
634,58,Female,HR,2,59,15,5,9,4,3,1
635,23,Female,Finance,3,28,9,4,6,6,2,0
636,43,Female,Finance,2,51,1,1,6,7,2,0
637,57,Female,HR,3,43,15,3,2,8,4,0
638,57,Female,Support,4,52,26,5,9,5,3,1
639,30,Female,Finance,3,32,3,2,1,5,3,0
640,30,Female,Finance,1,54,18,4,6,6,3,1
641,39,Male,Support,1,25,28,1,8,7,1,0
642,37,Male,Operations,1,68,8,4,2,5,2,1
643,41,Male,Sales,1,59,2,5,3,5,3,0
644,34,Male,Operations,5,49,10,4,7,4,3,1
645,29,Female,IT,3,57,7,1,1,1,2,1
646,21,Female,Operations,1,35,29,5,5,7,2,1
647,33,Female,Operations,2,20,6,2,6,7,1,0
648,24,Male,IT,2,61,0,1,7,6,4,0
649,21,Male,Finance,5,37,7,4,7,2,3,0
650,52,Male,Finance,3,41,24,1,3,2,4,1
651,54,Female,Operations,3,45,23,5,7,6,2,1
652,48,Male,IT,3,33,25,4,1,9,4,0
653,51,Female,Finance,5,56,25,2,4,5,1,1
654,28,Male,Marketing,3,68,16,3,7,7,4,1
655,59,Female,HR,3,33,26,2,7,2,3,1
656,46,Male,HR,1,45,28,1,4,6,1,1
657,54,Female,Sales,3,69,10,3,1,6,2,1
658,23,Male,HR,1,55,6,5,8,6,1,1
659,32,Male,Operations,1,42,28,4,4,6,3,1
660,21,Female,HR,3,21,8,4,2,4,2,0
661,25,Female,HR,2,58,13,5,4,5,4,1
662,50,Male,Marketing,4,26,4,1,8,4,3,0
663,50,Female,Finance,2,58,17,2,8,6,1,1
664,37,Male,Marketing,3,64,29,3,5,9,1,1
665,43,Female,Operations,3,41,23,5,2,5,1,1
666,35,Male,HR,2,47,24,1,7,5,2,1
667,57,Female,Support,3,57,22,1,3,3,1,1
668,41,Male,Finance,1,39,27,3,6,7,2,1
669,34,Male,Sales,5,68,12,5,9,5,1,1
670,22,Male,Sales,3,37,4,2,5,2,1,0
671,31,Female,HR,3,43,7,2,9,9,2,0
672,59,Male,HR,2,52,14,5,4,5,2,1
673,58,Female,Sales,1,64,21,4,9,7,2,1
674,54,Female,Sales,2,45,27,2,1,7,3,1
675,58,Female,Support,2,38,3,4,4,8,4,0
676,54,Male,Operations,3,67,0,5,1,4,1,0
677,38,Female,HR,1,61,5,1,9,7,3,1
678,50,Female,Sales,3,32,23,5,8,3,4,1
679,35,Female,Support,3,29,18,1,8,9,1,0
680,47,Male,IT,3,33,11,5,7,8,1,0
681,54,Female,Sales,3,28,6,4,9,9,1,0
682,58,Female,Finance,5,30,12,4,3,2,4,0
683,53,Female,Finance,4,22,27,5,7,4,1,0
684,44,Female,IT,1,59,6,1,6,1,3,1
685,35,Male,Operations,5,31,8,5,5,8,1,0
686,50,Male,HR,4,54,0,1,9,4,3,0
687,37,Female,HR,4,58,20,4,4,4,2,1
688,25,Female,Sales,4,65,23,3,3,7,4,1
689,49,Female,Finance,5,58,12,2,3,6,3,1
690,24,Female,Operations,1,51,28,4,2,3,1,1
691,30,Male,Operations,2,58,18,5,1,8,3,1
692,37,Male,Operations,4,33,20,5,3,2,3,0
693,30,Male,Sales,2,63,29,1,8,1,2,1
694,37,Male,HR,2,20,0,2,6,2,4,0
695,40,Female,Operations,3,46,24,4,2,9,2,1
696,44,Female,Sales,2,56,19,2,8,5,4,1
697,25,Male,Sales,3,62,20,2,5,5,2,1
698,54,Male,IT,1,20,18,4,4,6,4,0
699,26,Female,Marketing,1,64,29,1,1,3,1,1
700,22,Female,Operations,3,48,17,1,1,1,3,1
701,33,Female,Marketing,1,43,27,1,4,8,3,1
702,31,Female,HR,4,36,29,3,9,7,2,1
703,43,Female,Sales,1,54,22,2,6,8,1,1
704,36,Male,Support,3,50,26,3,1,9,1,1
705,51,Male,Operations,4,61,4,1,8,2,1,1
706,31,Female,Support,2,51,26,4,9,5,2,1
707,36,Female,Finance,2,38,25,2,2,2,4,1
708,28,Male,HR,2,50,29,4,6,8,1,1
709,24,Female,IT,3,58,2,5,7,4,1,1
710,24,Male,IT,2,39,1,2,1,4,4,0
711,45,Male,Marketing,1,47,25,4,5,8,4,1
712,23,Male,Sales,2,22,21,1,5,7,1,0
713,52,Male,Marketing,5,51,9,3,3,1,2,1
714,23,Female,Finance,5,41,5,4,2,7,2,0
715,47,Female,Finance,2,63,18,5,1,3,3,1
716,49,Male,IT,2,61,28,1,6,5,3,1
717,52,Female,Support,5,63,24,5,7,8,3,1
718,39,Female,Operations,2,34,16,3,2,6,2,0
719,41,Female,IT,4,57,18,5,2,8,3,1
720,25,Female,IT,5,38,12,4,5,5,1,0
721,38,Male,Support,3,50,16,4,5,9,2,1
722,48,Female,Support,5,45,22,1,3,6,2,1
723,42,Male,Finance,1,24,17,3,3,9,3,0
724,41,Male,Support,4,39,10,3,1,4,1,0
725,26,Female,Marketing,3,21,26,2,3,2,1,0
726,21,Male,Finance,2,40,27,2,9,8,2,1
727,25,Female,Support,1,55,19,4,2,5,2,1
728,32,Female,Sales,1,47,19,5,1,2,3,1
729,46,Male,Finance,4,39,29,5,9,6,1,1
730,54,Female,Finance,3,56,12,1,5,3,2,1
731,34,Male,IT,1,58,23,3,8,1,4,1
732,46,Male,Operations,3,55,10,4,4,6,1,1
733,47,Female,IT,3,30,19,5,8,8,4,0
734,29,Female,HR,1,22,18,2,5,1,2,0
735,46,Female,Finance,3,56,9,4,6,3,3,1
736,42,Male,Support,4,39,27,1,6,6,2,1
737,50,Female,Support,1,51,2,4,6,3,2,0
738,37,Male,Support,4,66,20,5,2,7,4,1
739,46,Male,Finance,4,44,5,1,9,6,2,0
740,56,Female,Support,3,40,6,2,7,9,3,0
741,21,Female,HR,3,69,28,2,3,6,4,1
742,28,Female,Finance,1,35,20,5,2,7,4,0
743,55,Male,Support,2,67,22,1,4,2,3,1
744,35,Female,Finance,1,61,19,2,8,4,4,1
745,42,Male,Sales,4,20,4,1,9,5,3,0
746,34,Female,Finance,3,42,21,4,2,2,4,1
747,46,Female,HR,4,62,8,3,6,7,2,1
748,48,Male,IT,5,68,21,3,8,4,2,1
749,43,Male,Finance,5,43,9,3,3,9,1,0
750,34,Female,Operations,4,66,13,2,9,8,4,1
751,44,Female,HR,2,44,10,5,4,9,3,0
752,22,Female,Marketing,2,26,16,3,5,8,3,0
753,46,Female,Sales,1,57,27,5,7,5,4,1
754,34,Female,HR,1,66,10,3,5,9,2,1
755,27,Male,IT,1,66,6,4,4,5,3,1
756,23,Male,Support,3,58,29,3,4,8,1,1
757,43,Male,Support,2,54,10,5,5,4,3,1
758,38,Male,HR,4,33,12,2,3,5,3,0
759,58,Female,Marketing,5,28,26,4,9,4,3,1
760,55,Male,Support,2,22,18,5,2,2,1,0
761,35,Male,Sales,2,57,5,1,7,4,1,1
762,45,Male,Operations,2,39,1,3,4,5,3,0
763,57,Female,Marketing,1,60,13,4,8,6,1,1
764,48,Male,HR,3,52,27,2,7,4,2,1
765,30,Female,Marketing,4,60,15,1,8,4,3,1
766,59,Male,Support,1,63,6,3,4,6,1,1
767,37,Female,Support,3,51,0,4,2,7,1,0
768,59,Male,HR,2,55,28,5,7,7,1,1
769,42,Female,Support,3,45,1,3,9,4,2,0
770,46,Male,Support,1,67,8,4,6,5,1,1
771,45,Female,Operations,2,24,24,3,7,3,4,0
772,37,Female,Operations,1,68,22,4,6,5,4,1
773,33,Male,IT,4,49,17,5,2,5,2,1
774,40,Female,Operations,2,36,20,3,9,4,2,1
775,45,Female,Finance,3,25,19,4,5,6,1,0
776,24,Male,Marketing,1,34,17,1,3,5,2,0
777,30,Male,Marketing,5,20,17,2,4,8,1,0
778,23,Female,HR,3,32,9,4,4,2,1,0
779,38,Male,Operations,3,67,7,4,9,6,1,1
780,56,Male,IT,2,53,20,4,5,2,4,1
781,42,Male,Support,3,49,7,3,2,6,4,0
782,54,Female,IT,1,38,1,2,6,4,3,0
783,28,Female,IT,5,21,17,3,7,1,2,0
784,39,Female,Sales,4,63,10,4,8,6,4,1
785,57,Female,Support,5,31,10,4,5,3,2,0
786,26,Female,Finance,1,59,18,2,8,7,1,1
787,46,Female,Operations,2,63,10,1,8,3,2,1
788,54,Female,Support,1,43,9,3,4,4,1,0
789,26,Male,IT,3,30,7,1,7,9,2,0
790,57,Female,Support,2,21,14,4,9,7,4,0
791,53,Female,Finance,4,20,7,4,4,4,2,0
792,42,Male,Marketing,4,47,18,5,9,2,1,1
793,41,Male,HR,1,23,0,5,4,5,4,0
794,26,Male,Operations,3,60,22,1,1,8,1,1
795,26,Female,Operations,4,49,19,5,4,2,1,1
796,24,Male,Sales,5,26,2,2,2,9,4,0
797,50,Female,Marketing,2,41,20,1,6,5,2,1
798,31,Female,Operations,5,45,11,5,8,6,3,0
799,50,Female,Sales,4,48,15,5,6,7,3,1
800,51,Male,Sales,4,44,21,2,9,9,2,1
801,44,Male,Sales,1,29,15,2,6,7,2,0
802,29,Female,Operations,1,39,29,1,7,4,4,1
803,23,Female,Operations,2,33,16,3,5,5,1,0
804,51,Female,Operations,1,52,27,2,8,3,4,1
805,57,Male,Finance,3,24,27,5,2,1,4,0
806,56,Female,Sales,2,64,15,1,2,3,1,1
807,44,Male,Finance,3,25,8,3,8,1,1,0
808,51,Female,HR,1,41,21,1,6,5,2,1
809,26,Male,Operations,2,36,18,5,2,7,1,0
810,22,Female,Support,4,34,0,3,6,9,1,0
811,40,Male,Marketing,5,58,28,3,8,4,2,1
812,48,Male,IT,4,59,24,2,6,1,4,1
813,31,Male,HR,3,47,17,4,9,7,3,1
814,24,Male,Support,4,21,29,5,6,3,1,0
815,35,Male,IT,4,37,25,4,3,1,4,1
816,26,Male,IT,5,46,5,5,9,4,4,0
817,50,Female,Operations,5,40,5,1,5,9,3,0
818,58,Female,Marketing,4,42,11,4,6,6,1,0
819,22,Female,IT,5,26,2,3,4,6,4,0
820,35,Female,Sales,4,67,10,2,3,7,4,1
821,31,Male,Support,2,38,5,5,5,1,1,0
822,28,Female,IT,4,28,13,2,3,5,1,0
823,46,Male,HR,1,31,17,5,2,4,4,0
824,25,Male,Marketing,5,65,15,3,6,4,2,1
825,26,Male,Marketing,5,49,23,3,8,7,2,1
826,46,Female,IT,3,26,12,3,3,2,4,0
827,24,Male,Marketing,3,21,0,3,6,5,1,0
828,39,Female,HR,1,36,5,3,9,7,1,0
829,40,Female,Support,5,30,13,2,1,3,2,0
830,53,Female,HR,5,69,16,1,3,2,2,1
831,40,Female,HR,3,31,24,4,2,1,3,0
832,32,Female,Sales,3,22,12,2,8,5,2,0
833,21,Male,Operations,4,40,12,4,9,5,1,0
834,46,Male,IT,5,33,8,1,6,4,2,0
835,34,Female,Support,5,34,5,5,3,8,4,0
836,58,Male,Marketing,4,61,5,1,8,2,3,1
837,57,Female,HR,5,60,24,1,7,4,3,1
838,31,Male,IT,1,29,29,5,2,5,1,0
839,56,Male,Support,3,55,4,4,7,9,4,0
840,33,Male,Support,3,29,24,3,1,3,2,0
841,23,Male,IT,3,36,20,5,8,1,3,1
842,53,Male,Operations,2,63,13,5,5,4,3,1
843,26,Male,Sales,1,44,13,1,9,6,4,1
844,30,Male,Marketing,1,46,3,5,3,7,3,0
845,25,Male,Sales,4,52,1,2,7,4,4,0
846,43,Male,Support,2,30,1,3,8,4,1,0
847,30,Male,Marketing,5,32,28,1,1,6,3,0
848,22,Male,Support,1,20,16,4,6,1,2,0
849,33,Male,HR,2,50,9,4,2,5,4,0
850,22,Male,HR,2,52,13,4,8,3,1,1
851,40,Female,IT,1,40,18,4,6,8,2,0
852,21,Male,Marketing,4,35,16,4,3,5,4,0
853,57,Male,Marketing,2,58,28,1,4,7,2,1
854,29,Male,Support,3,42,21,2,7,8,3,1
855,37,Male,Sales,2,29,29,2,9,8,1,1
856,29,Male,HR,5,67,10,4,2,2,4,1
857,31,Male,Finance,1,52,28,2,9,2,4,1
858,35,Female,IT,5,41,6,3,6,5,1,0
859,44,Female,Marketing,4,60,8,2,2,3,2,1
860,58,Female,Operations,3,25,13,5,8,1,1,0
861,55,Male,Operations,1,66,22,4,4,8,1,1
862,50,Male,Finance,2,55,3,5,8,6,1,0
863,51,Male,HR,3,66,13,5,7,3,1,1
864,25,Female,HR,2,29,19,4,7,8,3,0
865,34,Male,HR,4,35,23,1,7,1,4,1
866,31,Male,Sales,1,32,19,2,2,3,2,0
867,29,Female,Support,4,39,16,3,8,9,2,0
868,54,Female,Operations,4,23,24,1,2,6,1,0
869,32,Male,HR,4,39,18,3,3,1,1,1
870,55,Male,Operations,4,41,29,4,7,9,2,1
871,55,Male,Finance,2,48,16,2,7,7,2,1
872,21,Male,IT,5,35,24,1,7,1,3,1
873,42,Female,Support,2,62,26,4,4,1,1,1
874,49,Male,Sales,3,66,26,1,5,5,2,1
875,28,Male,Marketing,4,62,13,5,7,4,4,1
876,31,Female,Finance,3,42,12,2,8,8,3,0
877,57,Male,Support,2,49,25,2,3,2,3,1
878,34,Male,Operations,4,49,13,4,6,6,1,1
879,50,Female,Finance,2,62,25,4,9,8,3,1
880,55,Female,Marketing,4,22,15,4,5,1,3,0
881,41,Male,Support,2,43,20,2,4,3,4,1
882,57,Female,Sales,1,68,27,5,9,1,3,1
883,25,Female,IT,5,56,14,2,4,7,4,1
884,39,Male,Marketing,5,32,29,4,3,1,3,1
885,34,Female,Support,4,61,24,3,7,9,3,1
886,46,Male,Sales,1,51,18,5,5,8,1,1
887,24,Male,Operations,3,56,21,2,1,3,1,1
888,45,Male,Marketing,1,31,10,3,8,4,1,0
889,45,Male,Finance,4,27,11,5,1,9,1,0
890,38,Female,HR,1,43,10,2,9,6,2,0
891,28,Male,Finance,3,63,27,4,1,5,1,1
892,59,Male,Operations,4,35,22,2,4,5,1,0
893,34,Male,Support,5,51,4,5,4,1,1,0
894,52,Male,IT,1,53,27,4,9,1,3,1
895,58,Female,Marketing,5,54,7,1,1,3,3,0
896,53,Female,Support,5,51,25,3,9,2,3,1
897,43,Female,IT,2,69,5,4,4,1,1,1
898,35,Male,Operations,3,36,15,4,7,5,4,0
899,53,Female,Marketing,1,21,11,5,9,3,2,0
900,45,Female,Sales,5,45,5,5,7,7,4,0
901,37,Male,Sales,5,63,12,3,2,8,4,1
902,53,Female,Support,3,36,6,5,6,6,4,0
903,22,Male,Finance,5,57,7,4,6,5,4,1
904,34,Female,Support,5,68,11,3,3,5,2,1
905,59,Female,Finance,5,21,28,3,4,1,4,0
906,26,Female,Operations,5,27,1,2,6,6,1,0
907,26,Female,Sales,2,65,22,4,6,6,4,1
908,23,Male,Marketing,2,25,8,4,1,3,2,0
909,27,Male,Sales,4,28,12,5,8,4,2,0
910,28,Female,Finance,1,20,16,4,9,4,4,0
911,35,Male,Support,3,24,12,5,2,6,1,0
912,49,Female,Operations,4,58,15,4,4,8,4,1
913,53,Female,Sales,2,28,27,2,6,9,3,0
914,50,Female,Operations,2,33,0,4,2,9,2,0
915,59,Female,Sales,2,46,6,2,7,5,4,0
916,47,Female,Support,4,28,12,4,6,8,3,0
917,56,Female,IT,2,55,13,4,8,8,1,1
918,49,Male,Support,4,48,20,1,7,4,3,1
919,58,Male,Sales,2,39,16,4,1,4,2,0
920,53,Female,Finance,5,34,29,2,5,3,3,1
921,57,Male,Support,5,55,15,3,6,5,3,1
922,47,Female,Marketing,1,22,14,2,7,8,3,0
923,53,Male,Finance,2,42,28,4,4,8,1,1
924,24,Male,Finance,1,65,16,5,9,9,1,1
925,42,Male,Finance,4,28,1,1,1,1,1,0
926,22,Female,Operations,1,49,26,5,3,4,1,1
927,30,Male,HR,2,38,25,1,2,6,4,1
928,25,Female,HR,4,57,24,1,2,5,3,1
929,30,Female,IT,4,22,27,5,1,4,2,0
930,53,Female,Finance,5,69,11,4,3,3,3,1
931,58,Male,HR,4,67,2,2,5,2,4,1
932,33,Male,IT,4,22,8,5,6,9,3,0
933,51,Male,Operations,1,53,5,3,8,3,3,1
934,56,Female,Finance,4,21,28,1,4,4,2,0
935,44,Female,Marketing,3,46,25,2,1,1,2,1
936,35,Male,Operations,5,42,5,3,9,1,2,0
937,49,Female,IT,5,61,6,2,3,9,3,0
938,28,Male,Operations,4,51,25,4,8,4,4,1
939,25,Male,Marketing,1,66,26,3,4,4,1,1
940,49,Male,Operations,5,54,7,5,3,6,1,0
941,24,Male,IT,5,59,26,2,3,2,3,1
942,32,Female,Marketing,3,37,2,5,4,6,1,0
943,22,Male,Marketing,4,46,23,5,4,7,1,1
944,47,Male,Operations,5,30,14,2,7,1,3,0
945,51,Male,Marketing,5,58,21,2,2,8,3,1
946,56,Male,Support,5,38,5,1,8,6,4,0
947,56,Male,Operations,5,44,10,1,2,9,1,0
948,46,Male,Finance,1,26,29,3,1,4,3,0
949,47,Male,Marketing,2,50,2,3,8,2,1,0
950,25,Female,Operations,3,21,15,3,4,9,2,0
951,40,Female,Finance,1,57,5,1,6,8,2,0
952,31,Female,Marketing,3,24,10,5,1,2,4,0
953,30,Female,Finance,5,33,28,4,3,8,3,0
954,58,Male,Sales,3,37,7,4,7,8,1,0
955,26,Female,Marketing,4,55,28,2,7,5,2,1
956,28,Female,Sales,4,23,22,1,8,7,3,0
957,43,Female,IT,2,43,9,2,2,7,2,0
958,46,Male,IT,2,32,9,4,7,4,2,0
959,32,Female,Operations,3,40,22,2,4,6,3,1
960,46,Female,HR,1,52,2,1,6,6,2,0
961,33,Male,Sales,1,39,25,1,4,6,3,1
962,38,Female,Sales,5,24,13,1,9,9,4,0
963,45,Male,IT,1,43,18,4,1,2,3,1
964,53,Female,Sales,2,54,20,1,1,8,2,1
965,32,Male,HR,1,49,27,3,5,8,2,1
966,56,Female,Finance,5,47,20,3,5,1,1,1
967,24,Female,Finance,4,64,8,1,8,2,4,1
968,25,Female,HR,1,26,12,3,7,4,2,0
969,57,Male,Sales,1,61,8,1,3,5,4,1
970,28,Female,Sales,2,54,25,4,8,5,1,1
971,48,Male,Sales,3,49,20,3,4,6,4,1
972,51,Male,Support,4,53,11,4,3,7,3,0
973,29,Male,Operations,3,58,13,3,2,1,4,1
974,49,Male,Marketing,5,28,4,5,9,7,2,0
975,34,Female,HR,5,31,5,5,7,6,2,0
976,42,Female,HR,3,48,12,4,5,5,3,0
977,31,Female,Support,2,29,12,3,9,6,2,0
978,43,Male,HR,2,46,23,5,3,8,1,1
979,21,Female,HR,2,38,5,1,6,6,2,0
980,57,Male,Support,4,32,13,2,8,5,1,0
981,41,Male,HR,5,61,10,5,9,6,4,1
982,46,Male,Sales,5,56,28,5,4,9,4,1
983,56,Female,Support,5,51,12,1,1,1,2,1
984,43,Female,Operations,4,34,11,5,8,3,2,0
985,21,Male,IT,5,40,29,5,3,3,3,1
986,35,Female,Sales,3,22,15,5,6,9,4,0
987,41,Female,Sales,1,27,5,3,4,3,1,0
988,29,Male,Marketing,4,25,8,5,6,6,3,0
989,29,Male,Support,1,48,16,2,3,9,3,0
990,30,Female,IT,3,38,29,3,7,5,4,1
991,46,Male,HR,2,36,19,3,2,9,3,0
992,55,Male,IT,2,29,15,4,5,9,1,0
993,45,Female,Operations,2,52,25,5,3,6,3,1
994,46,Female,Finance,4,32,28,2,5,8,1,1
995,31,Male,Sales,2,46,25,2,3,9,1,1
996,58,Female,Support,4,61,11,4,9,9,2,1
997,22,Male,Support,4,31,17,2,8,8,4,0
998,27,Male,IT,1,21,8,3,2,4,4,0
999,38,Female,Marketing,2,29,2,1,8,8,4,0
1000,47,Male,Operations,5,40,9,3,8,2,4,0
1001,54,Male,Finance,2,42,10,1,3,3,1,0
1002,47,Male,Operations,2,20,1,2,5,9,4,0
1003,37,Female,Support,2,52,7,5,2,4,4,0
1004,44,Female,HR,5,45,19,1,6,2,1,1
1005,45,Female,Finance,5,34,10,3,2,3,2,0
1006,27,Male,Support,4,41,17,3,4,7,4,0
1007,26,Male,Marketing,5,44,19,3,3,9,3,0
1008,44,Female,Finance,4,20,6,3,1,7,2,0
1009,53,Female,Support,1,45,13,4,8,8,2,0
1010,49,Female,Marketing,4,40,6,2,8,3,2,0
1011,42,Male,HR,2,60,0,5,1,7,4,0
1012,46,Female,Marketing,3,43,28,4,6,1,1,1
1013,48,Male,Operations,3,58,11,2,1,6,4,1
1014,41,Female,IT,2,35,27,1,9,3,4,1
1015,27,Male,Operations,4,51,0,4,1,2,2,0
1016,37,Male,Support,2,35,2,4,3,4,1,0
1017,40,Female,Support,5,32,1,4,9,9,4,0
1018,40,Male,Sales,4,61,2,4,1,6,4,0
1019,42,Female,Operations,2,51,3,1,2,9,4,0
1020,48,Male,Finance,5,69,13,3,4,8,4,1
1021,27,Male,HR,5,60,22,4,7,5,1,1
1022,21,Female,Sales,4,63,17,2,8,8,1,1
1023,52,Male,Sales,1,43,22,3,1,2,1,1
1024,33,Female,Sales,1,32,4,1,1,8,3,0
1025,50,Female,Support,5,30,14,5,5,1,1,0
1026,43,Female,IT,1,34,15,1,8,3,1,0
1027,39,Male,Marketing,5,29,7,5,1,7,2,0
1028,52,Male,Finance,1,61,23,2,3,4,4,1
1029,50,Male,Support,5,60,20,5,6,7,4,1
1030,49,Female,HR,5,22,25,4,1,1,2,0
1031,49,Female,Support,5,35,7,3,3,7,1,0
1032,50,Male,IT,5,63,27,3,1,3,4,1
1033,36,Male,Support,3,36,29,4,4,2,3,1
1034,39,Female,Support,1,44,24,3,9,9,3,1
1035,38,Male,Operations,5,49,6,1,5,2,2,0
1036,21,Female,HR,2,66,5,4,3,3,3,1
1037,34,Male,Sales,4,54,6,4,7,3,2,1
1038,22,Female,HR,2,56,22,3,6,4,3,1
1039,48,Male,HR,2,32,18,5,9,7,3,0
1040,50,Male,Operations,3,43,21,2,4,7,3,1
